id,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_qual,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,mo_sold,yr_sold,sale_type,saleprice,total_baths,bsmt_finished,size_n_qual,bed_n_bath,fin_bsmt_fin_qual,bsmt_fin_n_ceiling,bsmt_finished_with_bath,bsmt_finished_with_halfbath,bsmt_size_fin_sf,overall_qual_cond
502,60,RL,90.0,9900,2,4,1,4,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,2,PConc,2,1,4,5,987.0,1,0.0,360.0,1347.0,GasA,3,1,SBrkr,1372,1274,0,2646,1.0,0.0,2,1,4.0,1,2,9,8,1,1,Attchd,1993.0,2,3.0,1,3,340,60,144,0,0,Spring,2009,WD ,260000,4.0,987.0,18522,16.0,4935.0,1974.0,987.0,0.0,1329489.0,35
2166,60,RL,64.0,8333,2,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,1,1,0.0,1,0.0,738.0,738.0,GasA,2,1,SBrkr,738,753,0,1491,0.0,0.0,2,1,3.0,1,2,7,8,1,2,Attchd,2006.0,2,2.0,1,3,100,30,0,0,0,Spring,2007,WD ,168675,3.0,0.0,10437,9.0,0.0,0.0,0.0,0.0,0.0,35
1622,80,RL,79.87301587301587,10147,2,3,4,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1994,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,1,PConc,2,1,1,2,186.0,1,0.0,206.0,392.0,GasA,2,1,SBrkr,924,770,0,1694,0.0,0.0,2,1,3.0,1,1,7,8,1,1,BuiltIn,1994.0,3,2.0,1,3,256,64,0,0,0,Spring,2007,WD ,160000,3.0,186.0,10164,9.0,372.0,372.0,0.0,0.0,72912.0,30
1299,50,RM,44.0,5914,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,9,1890,1996,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,1,BrkTil,0,1,1,1,0.0,1,0.0,684.0,684.0,GasA,2,1,SBrkr,684,396,0,1080,0.0,0.0,1,0,3.0,1,2,5,8,0,0,0,0.0,0,0.0,0,1,0,165,30,0,0,Summer,2008,WD ,95000,1.0,0.0,5400,3.0,0.0,0.0,0.0,0.0,0.0,45
832,60,RL,79.0,11646,2,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,3,1,0.0,1,0.0,704.0,704.0,GasA,3,1,SBrkr,704,718,0,1422,0.0,0.0,2,1,3.0,1,2,7,8,1,2,Attchd,2005.0,3,2.0,1,3,36,28,0,0,0,Summer,2009,WD ,173000,3.0,0.0,8532,9.0,0.0,0.0,0.0,0.0,0.0,30
2470,20,FV,60.0,7200,2,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,2,1,1,0.0,1,0.0,1293.0,1293.0,GasA,3,1,SBrkr,1301,0,0,1301,1.0,0.0,2,0,2.0,1,2,5,8,1,2,Attchd,2006.0,2,2.0,1,3,216,121,0,0,0,Summer,2006,New,187750,3.0,0.0,9107,6.0,0.0,0.0,0.0,0.0,0.0,35
1017,60,RL,46.0,20544,2,3,4,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,2Story,7,6,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,1,CBlock,2,1,1,1,0.0,1,0.0,791.0,791.0,GasA,2,1,SBrkr,1236,857,0,2093,0.0,0.0,2,1,3.0,1,1,7,8,1,1,Attchd,1986.0,3,2.0,1,3,364,63,0,0,0,Fall,2008,WD ,215000,3.0,0.0,14651,9.0,0.0,0.0,0.0,0.0,0.0,42
1384,20,RL,76.95297805642633,9981,2,3,4,4,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,1,CBlock,1,1,2,4,221.0,1,0.0,852.0,1073.0,GasA,2,1,SBrkr,1073,0,0,1073,0.0,0.0,1,0,3.0,1,1,6,8,0,0,Attchd,1967.0,2,1.0,1,3,0,90,0,0,0,Spring,2008,WD ,120000,1.0,221.0,5365,3.0,884.0,221.0,0.0,0.0,237133.0,25
1790,20,RL,70.0,8251,2,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,2,PConc,2,2,3,5,778.0,1,0.0,716.0,1494.0,GasA,3,1,SBrkr,1506,0,0,1506,1.0,0.0,2,0,3.0,1,2,7,8,1,2,Attchd,2005.0,2,2.0,1,3,192,35,0,0,0,Spring,2007,WD ,249000,3.0,778.0,10542,9.0,3890.0,1556.0,778.0,0.0,1162332.0,35
2530,20,RL,78.0,10140,2,4,4,4,Inside,3,NWAmes,RRAn,Norm,1Fam,1Story,7,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,264.0,1,CBlock,1,1,1,4,553.0,2,68.0,713.0,1334.0,GasA,2,1,SBrkr,1334,0,0,1334,1.0,0.0,2,0,3.0,1,1,7,8,0,0,Attchd,1967.0,2,2.0,1,3,0,20,35,0,264,Spring,2006,WD ,164500,3.0,621.0,9338,9.0,2484.0,621.0,621.0,0.0,828414.0,42
2893,120,RM,44.81651376146789,8239,2,3,4,4,Inside,3,GrnHill,Norm,Norm,TwnhsE,1Story,7,5,1986,1986,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,1,SBrkr,1295,0,0,1295,0.0,0.0,2,0,2.0,1,2,5,8,0,0,Attchd,1986.0,2,1.0,1,3,0,0,0,0,0,Fall,2006,WD ,230000,2.0,0.0,9065,4.0,0.0,0.0,0.0,0.0,0.0,35
2027,70,RM,64.32142857142857,5700,2,3,4,4,Corner,3,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,1,BrkTil,1,1,1,3,336.0,1,0.0,336.0,672.0,GasA,2,0,FuseA,672,672,0,1344,1.0,0.0,1,1,3.0,1,2,6,8,1,2,Attchd,1979.0,1,2.0,1,3,0,0,70,0,0,Summer,2007,WD ,140000,3.0,336.0,9408,9.0,1008.0,336.0,336.0,0.0,225792.0,42
683,20,RL,60.0,7200,2,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,2,1,5,630.0,4,102.0,0.0,732.0,GasA,1,1,SBrkr,732,0,0,732,1.0,0.0,1,0,2.0,1,1,4,8,0,0,Detchd,1952.0,1,1.0,1,3,0,68,0,0,0,Summer,2009,WD ,118900,2.0,732.0,3660,4.0,3660.0,732.0,732.0,0.0,535824.0,35
823,20,RL,71.0,9178,2,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,3,1,0.0,1,0.0,1468.0,1468.0,GasA,3,1,SBrkr,1468,0,0,1468,0.0,0.0,2,0,3.0,1,2,6,8,1,2,Attchd,2008.0,2,3.0,1,3,192,142,0,0,0,Summer,2009,WD ,239900,2.0,0.0,11744,6.0,0.0,0.0,0.0,0.0,0.0,40
2374,120,RL,53.0,4043,2,4,4,4,Inside,3,NPkVill,Norm,Norm,TwnhsE,1Story,6,5,1975,1975,Gable,CompShg,Plywood,Plywood,None,0.0,1,CBlock,2,1,1,5,727.0,4,156.0,186.0,1069.0,GasA,2,1,SBrkr,1069,0,0,1069,0.0,1.0,2,0,2.0,1,1,4,8,1,-1,Attchd,1975.0,2,2.0,1,3,0,55,0,0,225,Summer,2006,WD ,146300,3.0,883.0,6414,6.0,4415.0,1766.0,0.0,883.0,943927.0,30
1594,120,RM,44.81651376146789,4224,2,4,4,4,Inside,3,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,None,0.0,1,PConc,2,1,1,5,769.0,1,0.0,271.0,1040.0,GasA,2,1,SBrkr,1040,0,0,1040,0.0,0.0,1,0,3.0,1,1,6,8,0,0,Attchd,1975.0,1,2.0,1,3,0,100,0,0,0,Summer,2008,WD ,124000,1.0,769.0,5200,3.0,3845.0,1538.0,0.0,0.0,799760.0,30
2049,190,RL,75.0,11235,2,4,4,4,Inside,3,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,CBlock,2,1,3,5,925.0,1,0.0,0.0,925.0,GasA,1,1,SBrkr,999,0,0,999,1.0,0.0,1,0,3.0,1,1,6,8,0,0,Detchd,1963.0,1,1.0,1,3,40,176,0,0,0,Spring,2007,WD ,130000,2.0,925.0,4995,6.0,4625.0,1850.0,925.0,0.0,855625.0,25
1813,20,RL,65.0,8450,2,4,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,1,PConc,2,1,1,1,0.0,1,0.0,1349.0,1349.0,GasA,3,1,SBrkr,1349,0,0,1349,0.0,0.0,2,0,3.0,1,1,6,8,0,0,Attchd,2000.0,1,2.0,1,3,120,55,0,0,0,Winter,2007,WD ,179000,2.0,0.0,9443,6.0,0.0,0.0,0.0,0.0,0.0,35
365,20,RL,99.0,11851,2,4,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,1,PConc,2,1,1,1,0.0,1,0.0,1424.0,1424.0,GasA,3,1,SBrkr,1442,0,0,1442,0.0,0.0,2,0,3.0,1,1,5,8,0,0,Attchd,1990.0,2,2.0,1,3,0,34,0,508,0,Spring,2009,WD ,180500,2.0,0.0,10094,6.0,0.0,0.0,0.0,0.0,0.0,35
176,30,RM,47.0,4608,2,4,4,4,Corner,3,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,1,1,1,1,0.0,1,0.0,747.0,747.0,GasA,1,1,SBrkr,747,0,0,747,0.0,0.0,1,0,2.0,1,1,4,8,0,0,Attchd,1945.0,1,1.0,1,3,0,0,0,0,0,Summer,2010,WD ,80000,1.0,0.0,2988,2.0,0.0,0.0,0.0,0.0,0.0,24
510,20,RL,78.0,9262,2,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2008,2009,Gable,CompShg,CemntBd,CmentBd,Stone,194.0,2,PConc,2,1,1,1,0.0,1,0.0,1573.0,1573.0,GasA,3,1,SBrkr,1578,0,0,1578,0.0,0.0,2,0,3.0,1,3,7,8,1,2,Attchd,2008.0,3,3.0,1,3,0,36,0,0,0,Spring,2009,New,287090,2.0,0.0,12624,6.0,0.0,0.0,0.0,0.0,0.0,40
1326,20,RM,70.0,12702,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,1,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,1,FuseA,882,0,0,882,0.0,0.0,1,0,2.0,1,1,4,8,0,0,Detchd,1956.0,1,1.0,1,3,0,45,0,0,0,Winter,2008,WD ,97000,1.0,0.0,4410,2.0,0.0,0.0,0.0,0.0,0.0,25
2423,120,RL,44.81651376146789,2938,2,4,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,2,PConc,2,1,3,5,1038.0,1,0.0,330.0,1368.0,GasA,3,1,SBrkr,1511,0,0,1511,1.0,0.0,2,0,2.0,1,2,5,8,1,1,Attchd,2002.0,3,2.0,1,3,130,30,0,0,0,Spring,2006,WD ,246990,3.0,1038.0,10577,6.0,5190.0,2076.0,1038.0,0.0,1419984.0,35
1631,20,RL,160.0,18160,1,4,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,1,CBlock,1,1,3,4,550.0,1,0.0,752.0,1302.0,GasA,0,1,SBrkr,1128,0,0,1128,1.0,0.0,1,0,3.0,1,1,6,8,1,1,Attchd,1964.0,1,2.0,1,2,0,108,246,0,0,Spring,2007,WD ,154204,2.0,550.0,6768,6.0,2200.0,550.0,550.0,0.0,716100.0,36
1263,20,RL,76.0,11355,2,3,4,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,1,CBlock,1,1,1,4,637.0,1,0.0,675.0,1312.0,GasA,3,1,SBrkr,1312,0,0,1312,0.0,0.0,1,1,3.0,1,1,6,8,1,2,Attchd,1958.0,2,2.0,1,3,0,304,144,0,0,Spring,2008,WD ,186000,2.0,637.0,9184,6.0,2548.0,637.0,0.0,0.0,835744.0,49
1046,160,RM,21.0,1680,2,4,4,4,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,1,CBlock,1,1,1,3,350.0,1,0.0,280.0,630.0,GasA,1,1,SBrkr,630,672,0,1302,0.0,0.0,2,1,3.0,1,1,6,8,0,0,Detchd,1972.0,1,1.0,1,3,0,0,0,0,0,Winter,2008,WD ,111750,3.0,350.0,6510,9.0,1050.0,350.0,0.0,0.0,220500.0,25
47,20,RL,110.0,14300,2,4,2,4,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,3,PConc,3,1,4,5,1373.0,1,0.0,1473.0,2846.0,GasA,3,1,SBrkr,2696,0,0,2696,1.0,0.0,2,1,3.0,1,3,10,8,2,2,Attchd,2003.0,3,3.0,1,3,220,150,0,0,0,Summer,2010,WD ,500000,4.0,1373.0,24264,12.0,6865.0,4119.0,1373.0,0.0,3907558.0,45
1424,60,RL,65.0,10616,2,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,1,1,0.0,1,0.0,628.0,628.0,GasA,3,1,SBrkr,628,728,0,1356,0.0,0.0,2,1,3.0,1,2,6,8,1,2,BuiltIn,2007.0,3,2.0,1,3,100,24,0,0,0,Spring,2008,New,177439,3.0,0.0,9492,9.0,0.0,0.0,0.0,0.0,0.0,35
429,60,RL,96.0,11308,2,3,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,3,PConc,3,1,3,5,936.0,1,0.0,168.0,1104.0,GasA,3,1,SBrkr,1130,1054,0,2184,1.0,0.0,2,1,3.0,1,3,10,8,1,2,Attchd,2008.0,3,3.0,1,3,0,102,0,0,0,Summer,2009,WD ,335000,4.0,936.0,19656,12.0,4680.0,2808.0,936.0,0.0,1033344.0,45
1031,60,RL,80.0,10480,2,4,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,1,CBlock,1,1,1,5,403.0,1,0.0,400.0,803.0,GasA,1,1,SBrkr,1098,866,0,1964,0.0,0.0,2,1,4.0,1,1,8,8,1,2,Attchd,1976.0,2,2.0,1,3,0,69,0,0,0,Summer,2008,WD ,205000,3.0,403.0,13748,12.0,2015.0,403.0,0.0,0.0,323609.0,42
1635,120,RL,35.0,5118,2,3,2,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,PConc,2,1,4,5,926.0,1,0.0,386.0,1312.0,GasA,2,1,SBrkr,1321,0,0,1321,1.0,0.0,1,0,1.0,1,2,4,8,1,1,Attchd,1990.0,2,2.0,1,3,0,64,140,0,0,Summer,2007,WD ,212000,2.0,926.0,10568,2.0,4630.0,1852.0,926.0,0.0,1214912.0,40
309,120,RM,44.0,3811,2,3,2,4,Corner,2,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,2,PConc,3,1,4,5,1373.0,1,0.0,221.0,1594.0,GasA,3,1,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2.0,1,2,5,8,1,2,Attchd,2004.0,3,2.0,1,3,128,53,0,0,155,Spring,2010,WD ,246000,4.0,1373.0,13168,8.0,6865.0,4119.0,1373.0,1373.0,2188562.0,40
1020,20,RL,76.95297805642633,10825,2,3,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,2,CBlock,2,1,2,5,747.0,1,0.0,513.0,1260.0,GasA,1,1,SBrkr,1260,0,0,1260,1.0,0.0,2,0,3.0,1,1,6,8,0,0,Attchd,1983.0,1,2.0,1,3,152,0,0,0,0,Summer,2008,WD ,181900,3.0,747.0,8820,9.0,3735.0,1494.0,747.0,0.0,941220.0,49
178,50,RM,50.0,5500,2,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,1,1,1,2,234.0,5,692.0,0.0,926.0,GasA,1,1,SBrkr,926,0,390,1316,1.0,0.0,1,0,3.0,1,1,6,8,0,0,Detchd,1974.0,1,2.0,1,3,0,0,0,0,0,Spring,2010,WD ,130000,2.0,926.0,6580,6.0,1852.0,926.0,926.0,0.0,857476.0,35
1975,70,RM,60.0,9600,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,1,BrkTil,0,0,1,1,0.0,1,0.0,264.0,264.0,GasA,3,1,SBrkr,768,664,0,1432,0.0,0.0,2,0,2.0,1,1,7,8,0,0,Detchd,1910.0,1,2.0,1,3,270,0,112,0,0,Spring,2007,WD ,132000,2.0,0.0,7160,4.0,0.0,0.0,0.0,0.0,0.0,35
2096,60,RL,75.0,9317,2,4,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,2,1,5,497.0,1,0.0,282.0,779.0,GasA,3,1,SBrkr,1029,929,0,1958,1.0,0.0,2,1,3.0,1,2,7,8,1,1,Attchd,1994.0,2,2.0,1,3,202,93,0,0,0,Summer,2007,CWD,220000,4.0,497.0,13706,12.0,2485.0,994.0,497.0,0.0,387163.0,35
865,20,RL,76.95297805642633,11838,2,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,3,1,0.0,1,0.0,1753.0,1753.0,GasA,3,1,SBrkr,1788,0,0,1788,0.0,0.0,2,0,3.0,1,3,7,8,1,1,Attchd,2001.0,2,2.0,1,3,202,151,0,0,0,Summer,2009,WD ,236500,2.0,0.0,14304,6.0,0.0,0.0,0.0,0.0,0.0,40
385,60,FV,75.0,8004,2,3,4,4,Inside,3,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,2,PConc,2,1,1,5,544.0,1,0.0,288.0,832.0,GasA,3,1,SBrkr,832,1103,0,1935,1.0,0.0,2,1,3.0,1,1,8,8,0,0,BuiltIn,2009.0,3,2.0,1,3,0,150,0,0,0,Winter,2009,New,263435,4.0,544.0,15480,12.0,2720.0,1088.0,544.0,0.0,452608.0,40
1362,50,RM,60.0,6876,2,4,3,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,1,1,1,1,0.0,1,0.0,1272.0,1272.0,GasA,1,1,SBrkr,1272,0,697,1969,0.0,0.0,2,0,4.0,1,1,9,7,1,2,Detchd,1938.0,1,2.0,1,3,0,34,0,0,0,Fall,2008,COD,141000,2.0,0.0,11814,8.0,0.0,0.0,0.0,0.0,0.0,36
1091,60,RL,77.50488599348535,8396,2,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,2,PConc,2,1,1,1,0.0,1,0.0,847.0,847.0,GasA,3,1,SBrkr,847,1139,0,1986,0.0,0.0,2,1,4.0,1,2,9,8,1,2,BuiltIn,2003.0,3,2.0,1,3,120,48,0,0,0,Spring,2008,WD ,213000,3.0,0.0,13902,12.0,0.0,0.0,0.0,0.0,0.0,35
317,20,RL,73.0,9803,2,4,4,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,2,1,1,1,0.0,1,0.0,1214.0,1214.0,GasA,3,1,SBrkr,1214,0,0,1214,0.0,0.0,2,0,2.0,1,2,6,8,0,0,Attchd,2010.0,2,2.0,1,3,0,25,0,0,0,Winter,2010,New,179781,2.0,0.0,8498,4.0,0.0,0.0,0.0,0.0,0.0,35
1076,120,RL,48.0,6240,2,4,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,2,PConc,2,1,1,5,846.0,1,0.0,496.0,1342.0,GasA,3,1,SBrkr,1342,0,0,1342,1.0,0.0,2,0,2.0,1,2,6,8,1,2,Attchd,2007.0,3,2.0,1,3,0,35,0,0,0,Summer,2008,WD ,234250,3.0,846.0,10736,6.0,4230.0,1692.0,846.0,0.0,1135332.0,40
1573,20,RL,76.95297805642633,15498,2,3,4,4,Corner,3,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,2,CBlock,2,1,3,5,1165.0,2,400.0,0.0,1565.0,GasA,1,1,SBrkr,2898,0,0,2898,1.0,0.0,2,0,2.0,1,2,10,8,1,2,Attchd,1976.0,3,2.0,1,3,0,72,174,0,0,Spring,2008,COD,287000,3.0,1565.0,23184,6.0,7825.0,3130.0,1565.0,0.0,2449225.0,48
485,60,RL,77.50488599348535,12891,2,3,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0,0.0,2,PConc,3,1,1,5,651.0,1,0.0,219.0,870.0,GasA,3,1,SBrkr,878,1126,0,2004,1.0,0.0,2,1,4.0,1,2,8,8,1,2,BuiltIn,2002.0,3,3.0,1,3,0,48,0,0,0,Summer,2009,WD ,257500,4.0,651.0,16032,16.0,3255.0,1953.0,651.0,0.0,566370.0,40
2021,30,RM,60.0,6180,2,4,4,4,Corner,3,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,BrkTil,1,1,1,1,0.0,1,0.0,960.0,960.0,GasA,1,0,SBrkr,986,0,0,986,0.0,0.0,1,0,2.0,1,1,5,8,1,2,Detchd,1926.0,1,1.0,1,3,0,128,0,0,0,Spring,2007,WD ,102000,1.0,0.0,5916,2.0,0.0,0.0,0.0,0.0,0.0,30
2032,45,RM,57.0,7449,2,4,3,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,PConc,1,1,1,1,0.0,1,0.0,637.0,637.0,GasA,3,1,FuseF,1108,0,0,1108,0.0,0.0,1,0,3.0,1,2,6,8,1,2,Attchd,1930.0,1,1.0,1,1,0,0,205,0,0,Summer,2007,WD ,139400,1.0,0.0,7756,3.0,0.0,0.0,0.0,0.0,0.0,49
2604,50,RL,60.0,10410,2,4,4,4,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,PConc,1,1,1,1,0.0,1,0.0,672.0,672.0,GasA,1,1,SBrkr,694,520,0,1214,0.0,0.0,1,0,3.0,1,1,6,8,0,0,Detchd,1998.0,1,3.0,1,3,216,0,160,0,0,Winter,2006,WD ,105000,1.0,0.0,3642,3.0,0.0,0.0,0.0,0.0,0.0,12
1615,20,RL,95.0,15865,2,3,4,4,Inside,2,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,2,PConc,1,2,4,5,351.0,3,823.0,1043.0,2217.0,GasA,3,1,SBrkr,2217,0,0,2217,1.0,0.0,2,0,4.0,1,2,8,8,1,1,Attchd,1970.0,1,2.0,1,3,81,207,0,0,224,Fall,2007,WD ,268000,3.0,1174.0,17736,12.0,5870.0,1174.0,1174.0,0.0,2602758.0,48
2736,80,RL,79.87301587301587,19690,2,3,4,4,CulDSac,3,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,2,CBlock,2,1,3,1,0.0,1,0.0,697.0,697.0,GasA,1,1,SBrkr,1575,626,0,2201,0.0,0.0,2,0,4.0,1,2,8,8,1,2,Attchd,1966.0,1,2.0,2,3,586,236,0,0,0,Summer,2006,WD ,274970,2.0,0.0,13206,8.0,0.0,0.0,0.0,0.0,0.0,42
473,120,RL,43.0,3182,2,4,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,2,PConc,2,1,3,5,16.0,1,0.0,1204.0,1220.0,GasA,3,1,SBrkr,1220,0,0,1220,0.0,0.0,2,0,2.0,1,2,5,8,1,2,Attchd,2005.0,3,2.0,1,3,100,16,0,0,0,Summer,2009,WD ,180000,2.0,16.0,8540,4.0,80.0,32.0,0.0,0.0,19520.0,35
1316,70,RM,60.0,9600,2,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,1,BrkTil,1,1,1,3,141.0,1,0.0,548.0,689.0,GasA,3,1,SBrkr,689,689,0,1378,0.0,0.0,2,0,3.0,1,2,7,8,1,2,Detchd,1928.0,1,2.0,1,1,0,0,116,0,0,Fall,2008,WD ,161000,2.0,141.0,9646,6.0,423.0,141.0,0.0,0.0,97149.0,63
